acid,SCN3code,
PI437738B,4,9
PI437740A,4,9
PI437740B,4,9
PI437752A,4,9
PI437752B,4,9
PI437752C,4,9
PI437753A,4,9
PI437753B,4,9
PI437756A,4,9
PI437756B,4,9
PI437772A,4,9
PI437772B,4,9
PI437774A,4,9
PI437774B,4,9
PI437774C,4,9
PI437788A,4,9
PI437788B,4,9
PI437814A,4,9
PI437814B,4,9
PI437818A,4,9
PI437818B,4,9
PI437834A,4,9
PI437834B,4,9
PI437837A,4,9
PI437837B,4,9
PI437839A,4,9
PI437839B,4,9
PI437840A,4,9
PI437840B,4,9
PI437843A,3,9
PI437843B,4,9
PI437844A,3,9
PI437844B,3,9
PI437845A,4,9
PI437845B,3,9
PI437845C,3,9
PI437845D,3,9
PI437847A,4,9
PI437847B,3,9
PI437848A,3,9
PI437848B,3,9
PI437851A,4,9
PI437851B,4,9
PI437853A,4,9
PI437853B,3,9
PI437856A,3,9
PI437856B,3,9
PI437857A,4,9
PI437857B,4,9
PI437857C,4,9
PI437860A,4,9
PI437860B,4,9
PI437863A,4,9
PI437863B,3,9
PI437864A,4,9
PI437864B,4,9
PI437867A,4,9
PI437867B,4,9
PI437875A,4,9
PI437875B,4,9
PI437877A,4,9
PI437877B,4,9
PI437877C,4,9
PI437878A,3,9
PI437878B,4,9
PI437882A,4,9
PI437882B,3,9
PI437886A,4,9
PI437886B,3,9
PI437887A,3,9
PI437887B,4,9
PI437887C,4,9
PI437888A,4,9
PI437888B,3,9
PI437890A,4,9
PI437890B,4,9
PI437895A,4,9
PI437895B,4,9
PI437895C,4,9
PI437902A,4,9
PI437902B,3,9
PI437902C,4,9
PI437902D,4,9
PI437909A,4,9
PI437909B,4,9
PI437910A,3,9
PI437910B,3,9
PI437910C,3,9
PI437915A,4,9
PI437915B,4,9
PI437920A,3,9
PI437920B,4,9
PI437920C,3,9
PI437933A,4,9
PI437933B,4,9
PI437934A,4,9
PI437934B,4,9
PI437945A,4,9
PI437945B,4,9
PI437946A,4,9
PI437946B,4,9
PI437953A,4,9
PI437953B,4,9
PI437955A,4,9
PI437955B,4,9
PI437956A,4,9
PI437956B,4,9
PI437957A,4,9
PI437957B,4,9
PI437964A,4,9
PI437964B,4,9
PI437974A,3,9
PI437974B,4,9
PI437975A,4,9
PI437975B,3,9
PI437985A,3,9
PI437985B,3,9
PI437991A,3,9
PI437991B,3,9
PI437995A,4,9
PI437995B,3,9
PI437995C,3,9
PI437996A,3,9
PI437996B,3,9
PI437996C,4,9
PI438004A,4,9
PI438004B,4,9
PI438016A,3,9
PI438016B,4,9
PI438016C,4,9
PI438019A,4,9
PI438019B,3,9
PI438027A,4,9
PI438027B,4,9
PI438048A,4,9
PI438048B,4,9
PI438050A,4,9
PI438050B,4,9
PI438051A,3,9
PI438051B,4,9
PI438055A,3,9
PI438055B,3,9
PI438069A,4,9
PI438069B,4,9
PI438069C,4,9
PI438094A,3,9
PI438094B,3,9
PI438105A,3,9
PI438105B,3,9
PI438109A,4,9
PI438109B,3,9
PI438109C,4,9
PI438111A,3,9
PI438111B,4,9
PI438112A,3,9
PI438112B,3.5,9
PI438123A,3,9
PI438123B,4,9
PI438123C,2,9
PI438124A,3,9
PI438124B,3,9
PI438128A,3,9
PI438128B,3,9
PI438133A,4,9
PI438133B,3,9
PI438137A,4,9
PI438137B,3,9
PI438138A,4,9
PI438138B,3,9
PI438141A,3,9
PI438141B,4,9
PI438158A,4,9
PI438158B,4,9
PI438160A,4,9
PI438160B,4,9
PI438160C,4,9
PI438164A,4,9
PI438164B,3,9
PI438166A,4,9
PI438166B,4,9
PI438181A,4,9
PI438181B,3,9
PI438207A,4,9
PI438207B,4,9
PI438211A,4,9
PI438211B,4,9
PI438212A,4,9
PI438212B,4,9
PI438212C,4,9
PI438230A,4,9
PI438230B,3,9
PI438233A,3,9
PI438233B,4,9
PI438233C,4,9
PI438234A,4,9
PI438234B,4,9
PI438238A,4,9
PI438238B,3,9
PI438239A,4,9
PI438239B,3,9
PI438249A,4,9
PI438249B,4,9
PI438250A,4,9
PI438250B,4,9
PI438252A,4,9
PI438252B,4,9
PI438252C,4,9
PI438254A,4,9
PI438254B,4,9
PI438254C,4,9
PI438254D,4,9
PI438256A,4,9
PI438256B,4,9
PI438257A,3,9
PI438257B,3,9
PI438259A,4,9
PI438259B,3,9
PI438266A,3,9
PI438266B,3,9
PI438271A,3,9
PI438271B,3,9
PI438282B,5,9
PI438302A,3,9
PI438302B,4.5,9
PI438304A,4,9
PI438304B,4,9
PI438308A,4,9
PI438308B,3,9
PI438319A,4,9
PI438319B,4,9
PI438330A,4,9
PI438330B,4,9
PI438331A,4,9
PI438331B,4,9
PI438334A,4,9
PI438334B,4,9
PI438339A,4,9
PI438339B,4,9
PI438340A,4,9
PI438340B,4,9
PI438348A,3,9
PI438348B,4,9
PI438350A,4,9
PI438350B,4,9
PI438357A,4,9
PI438357B,3,9
PI438358A,3,9
PI438358B,4,9
PI438360A,4,9
PI438360B,3,9
PI438369A,3,9
PI438369B,4,9
PI438375A,4,9
PI438375B,4,9
PI438435A,3,9
PI438435B,3,9
PI438442A,3,9
PI438442B,3,9
PI438446A,4,9
PI438446B,4,9
PI438475A,4,9
PI438475B,3,9
PI438489A,3,9
PI438489B,0,9
PI438490A,3,9
PI438490B,4,9
PI438496A,4,9
PI438496B,0.5,9
PI438496C,4,9
PI438503A,0.5,9
PI438503B,3,9
PI438503C,3,9
PI438504A,4,9
PI438504B,4,9
PI438507A,4,9
PI438507B,3,9
PI438507C,4,9
PI438509A,4,9
PI438509B,4,9
PI442003A,4.1,9
PI442003B,5,9
PI442007A,4,9
PI442007B,4,9
PI442009A,4,9
PI442009B,4.3,9
PI442012A,3,9
PI442012B,3,9
PI442038A,3,9
PI442038B,4,9
PI445794A,4,9
PI445794B,3,9
PI445801A,3,9
PI445801B,3,9
PI445807A,3,9
PI445807B,3,9
PI445808A,3,9
PI445808B,3,9
PI445810A,4,9
PI445810B,4,9
PI445810C,4,9
PI445816A,3,9
PI445816B,4,9
PI445818A,3,9
PI445818B,3,9
PI445820A,3,9
PI445820B,3,9
PI445824A,4,9
PI445824B,4,9
PI445827A,4,9
PI445827B,4,9
PI445829A,4,9
PI445829B,4,9
PI449456A,4,9
PI449456B,4,9
PI449458A,4,9
PI449458B,4,9
PI449460A,4,9
PI449460B,4,9
PI458024A,4.5,9
PI458024B,4,9
PI458045A,4.7,9
PI458045B,5,9
PI458051A,5,9
PI458051B,5,9
PI458053A,5,9
PI458053B,5,9
PI458060A,4.6,9
PI458060B,5,9
PI458061A,4.9,9
PI458061B,5,9
PI458062A,5,9
PI458062B,5,9
PI458065A,5,9
PI458065B,4.7,9
PI458067A,4.8,9
PI458067B,5,9
PI458070A,5,9
PI458070B,5,9
PI458070C,4.2,9
PI458070D,5,9
PI458072A,5,9
PI458072B,4.8,9
PI458074A,5,9
PI458074B,4.5,9
PI458085A,5,9
PI458085B,3,9
PI458090A,5,9
PI458090B,5,9
PI458112A,4.6,9
PI458112B,4.8,9
PI458123A,3,9
PI458123B,4.2,9
PI458150A,5,9
PI458150B,5,9
PI458150C,5,9
PI458169A,4.7,9
PI458169B,4,9
PI458171A,4.8,9
PI458171B,5,9
PI458172A,3.8,9
PI458172B,5,9
PI458175A,4,9
PI458175C,4,9
PI458175D,3.2,9
PI458189A,4.4,9
PI458189B,3.3,9
PI458202A,4,9
PI458202B,4.8,9
PI458203A,4,9
PI458203B,3.4,9
PI458230A,3.3,9
PI458230B,5,9
PI458236A,2.8,9
PI458236B,5,9
PI458244A,3.4,9
PI458244B,2.3,9
PI458244C,4.7,9
PI458246A,3.5,9
PI458246B,3.7,9
PI458278A,4,9
PI458278B,4.8,9
PI458281A,4.2,9
PI458281B,4.5,9
PI458306A,5,9
PI458306B,4.6,9
PI458307A,4.3,9
PI458307B,4.8,9
PI458508A,5,9
PI458508B,4.7,9
PI458519B,3.3,9
PI458532A,5,9
PI458532B,4.3,9
PI458825A,4.5,9
PI458825B,4.9,9
PI458826A,4.6,9
PI458826B,4.7,9
PI464875A,4.5,9
PI464875B,4.3,9
PI464888A,4.8,9
PI464888B,5,9
PI464914A,4.8,9
PI464914B,4.3,9
PI464915A,3.7,9
PI464920A,4.8,9
PI464920B,4.2,9
PI466749A,5,9
PI466749B,4.5,9
PI467308A,4.2,9
PI467308B,4.6,9
PI467311A,4.4,9
PI467311B,4.4,9
PI467311C,4.5,9
PI467311D,4.1,9
PI467311E,4.4,9
PI467318A,4,9
PI467318B,5,9
PI467322A,3.8,9
PI467322B,3.6,9
PI467323A,3.8,9
PI467323B,3.6,9
PI467334A,5,9
PI467334B,5,9
PI467335A,4.8,9
PI467335B,5,9
PI468408A,5,9
PI468408B,4.7,9
PI468408C,5,9
PI470227A,5,9
PI470227B,5,9
PI475783A,4.4,9
PI475783B,4.4,9
PI475811A,5,9
PI475811B,4.8,9
PI475812A,5,9
PI475812B,4.4,9
PI475813A,4.9,9
PI475813B,5,9
PI475822A,5,9
PI475822B,5,9
PI475822C,5,9
PI475824A,5,9
PI475824B,5,9
PI475829A,5,9
PI475829B,5,9
PI476350A,4.8,9
PI476350B,5,9
PI476350C,4.4,9
PI476352A,4.8,9
PI476352B,4.8,9
PI476352C,4.8,9
PI479718A,5,9
PI479718B,4.8,9
PI479724A,5,9
PI479724B,5,9
PI479725A,5,9
PI479725B,4.8,9
PI479728A,5,9
PI479728B,4.7,9
PI483082A,5,9
PI483082B,5,9
PI486354A,5,9
PI486354B,4.6,9
PI495017A,5,9
PI495017B,5,9
PI503339A,5,9
PI503339B,5,9
PI504483A,5,9
PI504483B,5,9
PI506550A,5,9
PI506550B,5,9
PI506575A,5,9
PI506575B,5,9
PI506581A,5,9
PI506581B,5,9
PI506581C,5,9
PI506585A,5,9
PI506585B,5,9
PI506590A,5,9
PI506590B,5,9
PI506590C,5,9
PI506590D,5,9
PI506595A,5,9
PI506595B,5,9
PI506711A,4.7,9
PI506711B,4.9,9
PI506733A,5,9
PI506733B,5,9
PI506735A,5,9
PI506735B,5,9
PI506762A,5,9
PI506762B,5,9
PI506800A,5,9
PI506800B,5,9
PI506801A,5,9
PI506801B,5,9
PI506840A,5,9
PI506840B,5,9
PI506864A,5,9
PI506864B,4.8,9
PI507062A,5,9
PI507062B,5,9
PI507071A,5,9
PI507071B,5,9
PI507082A,5,9
PI507082B,5,9
PI507082C,5,9
PI507089A,5,9
PI507089B,5,9
PI507095A,5,9
PI507095B,5,9
PI507117A,5,9
PI507117B,5,9
PI507132A,5,9
PI507132B,5,9
PI507167A,5,9
PI507167B,5,9
PI507184A,5,9
PI507184B,5,9
PI507189A,5,9
PI507189B,5,9
PI507197A,5,9
PI507197B,5,9
PI507216A,4.8,9
PI507216B,5,9
PI507226A,5,9
PI507226B,5,9
PI507286A,5,9
PI507286B,5,9
PI507286C,5,9
PI507293A,5,9
PI507293B,5,9
PI507294A,5,9
PI507294B,5,9
PI507320A,5,9
PI507320B,4.9,9
PI507406A,5,9
PI507406B,5,9
PI507441A,5,9
PI507441B,5,9
PI507442A,5,9
PI507442B,5,9
PI507525A,5,9
PI507525B,5,9
PI507679A,5,9
PI507679B,5,9
PI507681A,5,9
PI507681B,5,9
PI507685A,5,9
PI507685B,5,9
PI507686A,5,9
PI507687A,5,9
PI507687B,5,9
PI507692A,5,9
PI507692B,5,9
PI507696A,5,9
PI507696B,5,9
PI507696C,5,9
PI507711A,5,9
PI507711B,5,9
PI507715A,5,9
PI507715B,5,9
PI507718A,4.9,9
PI507718B,4.5,9
PI508296A,4.8,9
PI508296B,5,9
PI508296C,5,9
PI508296D,5,9
PI508296E,5,9
PI508296F,5,9
PI508296G,5,9
PI508296H,4.7,9
PI509091A,5,9
PI509091B,5,9
PI512322B,4.6,9
PI512322C,5,9
PI518291A,4.9,9
PI518291B,4.9,9
PI518291C,4.9,9
PI518706A,4.9,9
PI518706B,5,9
PI518706C,5,9
PI518718A,5,9
PI518718B,5,9
PI532436A,5,9
PI532436B,4.8,9
PI532441A,5,9
PI532441B,5,9
PI532455A,4.8,9
PI532455B,5,9
PI532460A,4.5,9
PI532460B,4.9,9
PI532462A,5,9
PI532462B,5,9
PI532463A,4.7,9
PI532463B,5,9
PI532466A,5,9
PI532466B,5,9
PI536547A,5,9
PI536547B,5,9
PI536547C,5,9
PI538385A,5,9
PI538385B,5,9
PI538386A,5,9
PI538386B,4.7,9
PI538410A,4.8,9
PI538410B,5,9
PI548402S,0,9
PI548422S,3,9
PI567288A,4,9
PI567288B,4,9
PI567289A,3.7,9
PI567289B,3.7,9
PI567290A,3,9
PI567290B,3,9
PI567296A,3.3,9
PI567296B,4,9
PI567296C,4,9
PI567299A,4,9
PI567299B,3.3,9
PI567300A,3.7,9
PI567300B,3.7,9
PI567301A,3,9
PI567301B,3.3,9
PI567303A,4,9
PI567303B,3,9
PI567306A,3.7,9
PI567306B,4,9
PI567310A,3.7,9
PI567311A,4,9
PI567311B,4,9
PI567316A,4,9
PI567316B,3.7,9
PI567319A,4,9
PI567319B,4,9
PI567321A,4,9
PI567321B,4,9
PI567323A,3.3,9
PI567323B,3.3,9
PI567323C,3,9
PI567325A,3.7,9
PI567325B,1.3,9
PI567326A,2.7,9
PI567326B,3,9
PI567333A,2.7,9
PI567333B,2.7,9
PI567335A,3.3,9
PI567335B,3.3,9
PI567336A,2,9
PI567336B,2,9
PI567336C,2.7,9
PI567344A,3,9
PI567349A,4,9
PI567350A,3,9
PI567351A,3.3,9
PI567351B,4,9
PI567352A,3.7,9
PI567352B,3.7,9
PI567352C,4,9
PI567355A,3.3,9
PI567355B,4,9
PI567362A,3.7,9
PI567362B,3.7,9
PI567363A,4,9
PI567363B,2.7,9
PI567366A,3,9
PI567366B,3.7,9
PI567369A,4,9
PI567369B,3.7,9
PI567370A,3.3,9
PI567370B,3.3,9
PI567371A,3.3,9
PI567371B,4,9
PI567372A,3.3,9
PI567372B,3.7,9
PI567373A,4,9
PI567373B,3.7,9
PI567375A,4,9
PI567375B,4,9
PI567375C,4,9
PI567375D,3.7,9
PI567376A,3.7,9
PI567376B,4,9
PI567377A,3.7,9
PI567377B,3,9
PI567379A,4,9
PI567379B,4,9
PI567379C,3.3,9
PI567381A,4,9
PI567381B,3.7,9
PI567382A,2.3,9
PI567382B,3.3,9
PI567382C,4,9
PI567389A,4,9
PI567389B,3.7,9
PI567394A,4,9
PI567394B,4,9
PI567394C,3.7,9
PI567396A,3.7,9
PI567396B,4,9
PI567396C,3.3,9
PI567396D,4,9
PI567404A,3.7,9
PI567404B,4,9
PI567404C,3.3,9
PI567406A,3,9
PI567406B,3,9
PI567409A,3.7,9
PI567409B,3.3,9
PI567415A,4,9
PI567415B,3.3,9
PI567417A,3.7,9
PI567417B,3.7,9
PI567417C,4,9
PI567418A,4,9
PI567418B,4,9
PI567418C,4,9
PI567419A,3.7,9
PI567419B,4,9
PI567424A,4,9
PI567424B,2.7,9
PI567425A,4,9
PI567425B,4,9
PI567429A,3.7,9
PI567429B,3,9
PI567429C,4,9
PI567429D,3.3,9
PI567429E,2.7,9
PI567432A,3,9
PI567432B,3,9
PI567432C,3.7,9
PI567433A,3.3,9
PI567433B,3.3,9
PI567435A,4,9
PI567435B,4,9
PI567441A,3.3,9
PI567441B,3.3,9
PI567441C,3,9
PI567445A,3.7,9
PI567445B,3.7,9
PI567445C,3.3,9
PI567447A,3.7,9
PI567447B,3.3,9
PI567447C,3,9
PI567447D,3,9
PI567466A,3.7,9
PI567466B,4,9
PI567469A,3.7,9
PI567469B,4,9
PI567473A,4,9
PI567473B,3.3,9
PI567473C,4,9
PI567473D,3.7,9
PI567480A,3.3,9
PI567480B,3.3,9
PI567482A,4,9
PI567482B,3.7,9
PI567482C,3.3,9
PI567486A,3.7,9
PI567486B,4,9
PI567489A,4,9
PI567489B,3.7,9
PI567491A,1,9
PI567491B,3,9
PI567507A,3.7,9
PI567507B,2.7,9
PI567507C,3,9
PI567507D,3,9
PI567507E,4,9
PI567508A,3.3,9
PI567508B,3.3,9
PI567510A,4,9
PI567510B,3.7,9
PI567512A,4,9
PI567512B,4,9
PI567512C,4,9
PI567514A,4,9
PI567514B,4,9
PI567516A,4,9
PI567516B,4,9
PI567516C,0,9
PI567520A,3.7,9
PI567520B,4,9
PI567522A,4,9
PI567522B,4,9
PI567528A,3.7,9
PI567528B,3,9
PI567535A,3.7,9
PI567535B,3.7,9
PI567538A,4,9
PI567538B,4,9
PI567540A,3.7,9
PI567540B,3,9
PI567541A,3.7,9
PI567541B,4,9
PI567541C,3.7,9
PI567543A,3.7,9
PI567543B,3.3,9
PI567543C,4,9
PI567549A,4,9
PI567549B,3.7,9
PI567554A,4,9
PI567554B,4,9
PI567562A,3.3,9
PI567562B,3.7,9
PI567563A,4,9
PI567563B,3.7,9
PI567568A,3,9
PI567568B,2,9
PI567572A,3,9
PI567572B,3.3,9
PI567573A,4,9
PI567573B,3,9
PI567574A,3.7,9
PI567574B,3.7,9
PI567578A,4,9
PI567578B,4,9
PI567580A,3,9
PI567580B,4,9
PI567582A,3.7,9
PI567582B,4,9
PI567583A,4,9
PI567583B,4,9
PI567583C,4,9
PI567583D,3,9
PI567585A,4,9
PI567585B,4,9
PI567586A,4,9
PI567586B,3.7,9
PI567587A,4,9
PI567587B,3.7,9
PI567588A,3.7,9
PI567588B,4,9
PI567590A,4,9
PI567590B,3,9
PI567593A,3,9
PI567593B,3.3,9
PI567594A,3.3,9
PI567594B,4,9
PI567595A,3.7,9
PI567595B,3,9
PI567597A,4,9
PI567597B,3.7,9
PI567597C,3.3,9
PI567598A,4,9
PI567598B,3.7,9
PI567602A,4,9
PI567602B,3.7,9
PI567602C,4,9
PI567602D,4,9
PI567603A,3.3,9
PI567603B,3.7,9
PI567604A,3,9
PI567604B,3.3,9
PI567607A,4,9
PI567607B,4,9
PI567610A,4,9
PI567610B,4,9
PI567614A,3.3,9
PI567614B,4,9
PI567614C,3.7,9
PI567614D,4,9
PI567617A,4,9
PI567617B,3.7,9
PI567617C,3.3,9
PI567618A,4,9
PI567618B,3.7,9
PI567620A,3.3,9
PI567620B,4,9
PI567621A,4,9
PI567621B,3.7,9
PI567627A,3.7,9
PI567627B,3.7,9
PI567627C,4,9
PI567628A,3.7,9
PI567628B,3.7,9
PI567629A,3.7,9
PI567629B,4,9
PI567630A,3.7,9
PI567630B,4,9
PI567632A,3.7,9
PI567632B,3.7,9
PI567642A,4,9
PI567642B,3.7,9
PI567642C,3.7,9
PI567645A,3.7,9
PI567645B,3.3,9
PI567646A,4,9
PI567646B,4,9
PI567647A,4,9
PI567647B,3.7,9
PI567648A,3.7,9
PI567648B,4,9
PI567648C,3.7,9
PI567650A,3.7,9
PI567650B,4,9
PI567660A,3,9
PI567660B,3,9
PI567661A,4,9
PI567661B,4,9
PI567667A,3.7,9
PI567667B,3.5,9
PI567667C,4,9
PI567671A,3.3,9
PI567671B,3.3,9
PI567671C,3.7,9
PI567673A,4,9
PI567673B,4,9
FC003654-1,4,10
FC019976-1,4,10
FC019976-2,4,10
FC019979-1,4,10
FC019979-2,4,10
FC019979-3,4,10
FC019979-4,4,10
FC019979-5,3,10
FC019979-6,3,10
FC019979-7,3,10
FC031572-3,3,10
PI054606-1,4,10
PI054606-2,3,10
PI054608-1,4,10
PI054608-2,4,10
PI054608-3,4,10
PI054608-4,4,10
PI054608-5,3,10
PI054610-1,3,10
PI054610-4,4,10
PI054615-1,4,10
PI054615-2,4,10
PI054620-2,4,10
PI055089-1,4,10
PI060269-2,4,10
PI060296-1,3,10
PI060296-2,4,10
PI062202-2,4,10
PI068457-1,4,10
PI068461-1,4,10
PI068465-1,4,10
PI068474-2,3,10
PI068479-1,4,10
PI068484-1,3,10
PI068484-4,4,10
PI068521-1,4,10
PI068530-2,4,10
PI068533-1,4,10
PI068533-2,3,10
PI068551-2,4,10
PI068551-3,4,10
PI068604-1,4,10
PI068604-2,3,10
PI068670-1,4,10
PI068670-2,3,10
PI068679-2,4,10
PI068680-2,4,10
PI068692-2,4,10
PI068732-1,4,10
PI068748-1,4,10
PI068761-3,4,10
PI069507-1,4,10
PI070242-2,4,10
PI070242-4,4,10
PI070466-3,4,10
PI070466-4,4,10
PI070469-1,4,10
PI070473-1,4,10
PI071850-1,4,10
PI079691-4,4,10
PI079732-3,4,10
PI079732-4,4,10
PI079825-1,4,10
PI079848-1,3,10
PI079862-1,4,10
PI079870-1,3,10
PI079870-2,4,10
PI079870-4,3,10
PI079870-6,3,10
PI079874-1,3,10
PI080466-1,3,10
PI080466-2,4,10
PI080471-1,3,10
PI080488-1,3,10
PI080498-1,3,10
PI080828-1,4,10
PI080828-2,3,10
PI080834-1,4,10
PI080834-2,3,10
PI080844-2,4,10
PI080844-3,3,10
PI080845-1,4,10
PI080845-2,4,10
PI080847-1,4,10
PI080847-2,4,10
PI081029-1,4,10
PI081030-1,3,10
PI081031-1,4,10
PI081031-2,4,10
PI081034-1,4,10
PI081034-2,4,10
PI081037-1,4,10
PI081037-2,4,10
PI081037-3,4,10
PI081037-4,3,10
PI081037-5,4,10
PI081041-1,4,10
PI081042-1,4,10
PI081042-2,4,10
PI081044-1,4,10
PI081044-2,4,10
PI082246-1,4,10
PI082263-1,4,10
PI082263-2,4,10
PI082263-3,4,10
PI083945-1,3,10
PI083945-3,3,10
PI083945-4,4,10
PI084646-2,4,10
PI084666-1,4,10
PI084668-1,4,10
PI084673-1,4,10
PI084908-1,4,10
PI084908-2,4,10
PI084946-1,4,10
PI084946-2,4,10
PI084957-1,4,10
PI084976-1,4,10
PI085009-1,4,10
PI085009-2,4,10
PI085420-1,4,10
PI086026-1,3,10
PI086078-1,4,10
PI086091-1,4,10
PI086112-1,4,10
PI086134-1,4,10
PI086134-2,4,10
PI086134-3,4,10
PI086134-4,3,10
PI086137-1,4,10
PI086449-0,4,10
PI086449-2,4,10
PI086457-1,4,10
PI086482-1,4,10
PI086490-2,4,10
PI086490-3,4,10
PI086490-4,4,10
PI086878-2,4,10
PI086903-3,4,10
PI086903-4,3,10
PI086904-1,3,10
PI086972-1,3,10
PI086972-2,4,10
PI087465-1,3,10
PI087465-2,4,10
PI087600-1,4,10
PI087600-2,4,10
PI087619-1,4,10
PI087620-1,4,10
PI087631-1,0.5,10
PI087631-3,4,10
PI088294-1,4,10
PI088295-1,4,10
PI088302-1,4,10
PI088302-2,4,10
PI088303-1,4,10
PI088306-1,4,10
PI088447-3,4,10
PI088466-1,4,10
PI088490-1,4,10
PI088490-2,4,10
PI088803-1,4,10
PI088805-2,4,10
PI088805-4,3,10
PI088998-1,4,10
PI088998-2,3,10
PI089002-2,4,10
PI089003-1,4,10
PI089003-2,3,10
PI089005-4,4,10
PI089005-5,3,10
PI089006-2,4,10
PI089009-2,4,10
PI089012-1,4,10
PI089055-1,3,10
PI089056-2,3,10
PI089056-3,4,10
PI089061-1,4,10
PI089061-2,4,10
PI089061-3,4,10
PI089065-2,4,10
PI089154-1,4,10
PI089154-2,4,10
PI090406-1,4,10
PI090479-1,4,10
PI090490-2,4,10
PI090499-1,4,10
PI090499-2,4,10
PI090566-1,4,10
PI090567-1,4,10
PI090576-1,4,10
PI090576-2,4,10
PI091100-1,4,10
PI091100-2,4,10
PI091100-3,4,10
PI091100-4,3,10
PI091108-1,4,10
PI091108-2,4,10
PI091110-1,4,10
PI091120-2,4,10
PI091120-3,4,10
PI091121-1,4,10
PI091121-2,4,10
PI091132-2,3,10
PI091132-3,4,10
PI091153-1,4,10
PI091153-7,4,10
PI091159-4,4,10
PI091178-1,3,10
PI091725-2,4,10
PI091725-3,4,10
PI091725-4,4,10
PI091730-1,4,10
PI091731-1,4,10
PI091732-1,4,10
PI091732-2,4,10
PI091733-1,4,10
PI092601-1,4,10
PI092601-2,4,10
PI092601-5,4,10
PI092688-2,4,10
PI092707-2,4,10
PI092718-2,4,10
PI094159-3,4,10
PI096194-3,3,10
PI096786-1,4,10
PI407790-1,4,10
PI407790-2,4,10
PI407808-1,4,10
PI407808-2,4,10
PI407814-1,4,10
PI407814-2,4,10
PI407839-1,4,10
PI407839-2,4.8,10
PI407859-1,3,10
PI407859-2,3,10
PI407874-1,4,10
PI407874-2,3,10
PI407890-1,3,10
PI407890-2,3,10
PI407937-1,3,10
PI407937-2,4.7,10
PI407946-1,4.7,10
PI407950-1,4,10
PI407950-2,4,10
PI407961-1,4,10
PI407961-2,4,10
PI407962-1,4,10
PI407962-2,4,10
PI407999-1,4,10
PI407999-2,4,10
PI408003-1,4,10
PI408003-2,4,10
PI408004-1,4,10
PI408004-2,4,10
PI408010-1,3,10
PI408010-2,4,10
PI408040-1,4,10
PI408040-2,4,10
PI408094-1,4,10
PI408094-2,4,10
PI408180-1,4,10
PI408180-2,4,10
PI408192-1,4,10
PI408192-2,1.5,10
PI408206-1,4,10
PI408206-2,3,10
PI408207-1,4,10
PI408207-2,4,10
PI408238-1,4,10
PI408238-2,4,10
PI408246-1,4,10
PI408246-2,4,10
PI408293-1,4,10
PI408293-2,4,10
PI408311-1,4,10
PI408311-2,4,10
PI423901-1,4,10
PI423901-2,4,10
PI424337-1,4,10
PI424337-2,3.6,10
PI424474-1,4,10
PI424474-2,4,10
PI438440-1,4.7,10
PI438440-2,3.7,10
